left_EAR,right_EAR,avg_EAR,EAR_diff,MAR,mouth_open_ratio,eye_area_ratio,head_tilt,face_AR,label
0.5999234714884772,0.5049379082454024,0.5524306898669398,0.09498556324307483,0.3837019978913841,0.0006227878025367947,0.046276592702238925,0.180237326384121,0.4270254865696665,0
0.5897689823818747,0.5103644529652187,0.5500667176735468,0.07940452941665599,0.3831613484514451,0.00010236516618262646,0.04623664298155332,0.18350926152218497,0.42786785157614127,0
0.5943420424869854,0.5147838813040418,0.5545629618955137,0.07955816118294357,0.3836168638746475,0.00025622143698674014,0.04656809201489128,0.18247466873994372,0.427569385464371,0
0.5941001054249413,0.5195337400153988,0.55681692272017,0.07456636540954253,0.38552054009213044,0.0007186106359471646,0.046490145268164584,0.1843392839289491,0.42707315012933167,0
0.5884898299798038,0.5206035071302564,0.5545466685550301,0.06788632284954743,0.38750947431198657,0.001241394728799635,0.04650669398519517,0.18243585104946652,0.427444384844501,0
0.5956894490340471,0.518669151752891,0.5571793003934691,0.07702029728115611,0.38715507806227706,0.0013150125769763625,0.04654503837179894,0.18296462589490523,0.42736433399567475,0
0.5964616235642602,0.5126245785298997,0.55454310104708,0.08383704503436051,0.3859491333209198,0.0011616828392060079,0.046504515528650536,0.18200829088160086,0.4273967804049043,0
0.596483229340736,0.5077568201533806,0.5521200247470583,0.08872640918735542,0.38565337980327435,0.0009631266488963372,0.046200198753332866,0.1832636817090436,0.4273474751412561,0
0.5959003705436797,0.5027694428272884,0.549334906685484,0.09313092771639131,0.3862823777422164,0.0010575250667140277,0.04596850424553385,0.18267947907616525,0.42705494864014965,0
0.5973167030451956,0.5011986174651383,0.5492576602551669,0.0961180855800573,0.38666714476746683,0.0011816070398551922,0.04586538659781867,0.1832495040793255,0.426856419888773,0
0.5935058149534227,0.5001900785378219,0.5468479467456223,0.09331573641560076,0.3875240372261665,0.0011122326909011702,0.04569009241540712,0.1831323978532226,0.42660322974371095,0
0.5723860300318778,0.4948316873339396,0.5336088586829087,0.0775543426979382,0.3879732978700761,0.00127459654876548,0.044521570439392075,0.18399636562110344,0.42703265561155745,0
